"ID","ID_LANG","Active (0/1)","Name","Default Category","Price tax excl.","Tax rules ID","Wholesale price","On sale (0/1)","Reference #","Quantity","Short description","Description","Meta-title","Meta-keywords","Meta-description","URL rewritten","Text when in stock","Text when backorder allowed","Available for order","Product creation date","Show price","Available online only","Condition","url_image"
"383","3","1","Los ojos del perro siberiano","69","17000.000000","0","0.000000","0",,"0",,,,,,"los-ojos-del-perro-siberiano",,,"0","2016-05-06 18:51:10","1","0","used","http://ex4read.co/services/web/img/p/2/9/3/293.jpg"
"384","3","1","La máquina atroz","34","12000.000000","0","0.000000","0",,"0",,,,,,"la-maquina-atroz",,,"0","2016-05-09 17:19:01","1","0","used","http://ex4read.co/services/web/img/p/2/9/4/294.jpg"
"385","3","1","Esplandián Caballero Andante","25","13000.000000","0","0.000000","0",,"0",,,,,,"esplandian-caballero-andante",,,"0","2016-05-09 17:25:47","1","0","used","http://ex4read.co/services/web/img/p/2/9/5/295.jpg"
"386","3","1","Nada detiene a las golondrinas","25","12000.000000","0","0.000000","0",,"0",,,,,,"nada-detiene-a-las-golondrinas",,,"0","2016-05-09 17:30:37","1","0","used","http://ex4read.co/services/web/img/p/2/9/6/296.jpg"
"387","3","1","Un día en la vida de Ak, Pintor De Cavernas","25","12000.000000","0","0.000000","0",,"0",,,,,,"un-dia-en-la-vida-de-ak-pintor-de-cavernas",,,"0","2016-05-09 17:36:44","1","0","used","http://ex4read.co/services/web/img/p/2/9/7/297.jpg"
"388","3","1","El Matadero","8","10000.000000","0","0.000000","0",,"0",,,,,,"el-matadero",,,"1","2016-05-09 17:41:37","1","0","used","http://ex4read.co/services/web/img/p/2/9/8/298.jpg"
"389","3","1","Los caminos del saber física II","95","30000.000000","0","0.000000","0",,"0",,,,,,"los-caminos-del-saber-fisica-ii",,,"0","2016-05-09 17:48:31","1","0","used","http://ex4read.co/services/web/img/p/2/9/9/299.jpg"
"390","3","1","El papel del trabajo en la transformación del mono en hombre","6","4000.000000","0","0.000000","0",,"0",,,,,,"el-papel-del-trabajo-en-la-transformacion-del-mono-en-hombre",,,"0","2016-05-09 17:54:33","1","0","used","http://ex4read.co/services/web/img/p/3/0/0/300.jpg"
"391","3","1","La Revolución Industrial","15","15000.000000","0","0.000000","0",,"0",,,,,,"la-revolucion-industrial",,,"0","2016-05-09 17:59:21","1","0","used","http://ex4read.co/services/web/img/p/3/0/1/301.jpg"
"392","3","1","En primaria todos éramos muy listos","25","16000.000000","0","0.000000","0",,"0",,,,,,"en-primaria-todos-eramos-muy-listos",,,"0","2016-05-09 18:04:05","1","0","used","http://ex4read.co/services/web/img/p/3/0/2/302.jpg"
"393","3","1","La Odisea contada a los niños","80","15000.000000","0","0.000000","0",,"0",,,,,,"la-odisea-contada-a-los-ninos",,,"0","2016-05-09 18:07:16","1","0","used","http://ex4read.co/services/web/img/p/3/0/3/303.jpg"
"394","3","1","Corazón débil y otros relatos de amor","84","10000.000000","0","0.000000","0",,"0",,,,,,"corazon-debil-y-otros-relatos-de-amor",,,"0","2016-05-09 18:29:46","1","0","used","http://ex4read.co/services/web/img/p/3/0/4/304.jpg"
"395","3","1","Rimas y Leyendas","8","10000.000000","0","0.000000","0",,"0",,,,,,"rimas-y-leyendas",,,"0","2016-05-11 09:24:47","1","0","used","http://ex4read.co/services/web/img/p/3/0/5/305.jpg"
"396","3","1","El Cristo de espaldas","11","8000.000000","0","0.000000","0",,"0",,,,,,"el-cristo-de-espaldas",,,"0","2016-05-11 09:33:19","1","0","used","http://ex4read.co/services/web/img/p/3/0/6/306.jpg"
"397","3","1","Tartufo","80","6000.000000","0","0.000000","0",,"0",,,,,,"tartufo",,,"0","2016-05-11 09:39:48","1","0","used","http://ex4read.co/services/web/img/p/3/0/7/307.jpg"
"398","3","1","El cachalandrán amarillo","9","15000.000000","0","0.000000","0",,"0",,,,,,"el-cachalandran-amarillo",,,"0","2016-05-14 09:45:08","1","0","used","http://ex4read.co/services/web/img/p/3/0/8/308.jpg"
"399","3","1","Malinche","9","15000.000000","0","0.000000","0",,"0",,,,,,"malinche",,,"0","2016-05-14 10:25:13","1","0","used","http://ex4read.co/services/web/img/p/3/0/9/309.jpg"
"401","3","1","Cartas de amor del profeta Kahlil Gibran","85","15000.000000","0","0.000000","0",,"0",,,,,,"cartas-de-amor-del-profeta-kahlil-gibran",,,"0","2016-05-14 10:44:35","1","0","used","http://ex4read.co/services/web/img/p/3/1/0/310.jpg"
"402","3","1","CIA Joyas de familia","15","20000.000000","0","0.000000","0",,"0",,,,,,"cia-joyas-de-familia",,,"0","2016-05-14 11:05:25","1","0","used","http://ex4read.co/services/web/img/p/3/1/1/311.jpg"
"403","3","1","Anti Cáncer","57","20000.000000","0","0.000000","0",,"0",,,,,,"anti-cancer",,,"0","2016-05-14 13:54:27","1","0","used","http://ex4read.co/services/web/img/p/3/1/2/312.jpg"
"404","3","1","La inteligencia emocional en la empresa","58","25000.000000","0","0.000000","0",,"0",,,,,,"la-inteligencia-emocional-en-la-empresa",,,"0","2016-05-14 14:29:32","1","0","used","http://ex4read.co/services/web/img/p/3/1/3/313.jpg"
"405","3","1","Quimaira","11","20000.000000","0","0.000000","0",,"0",,,,,,"quimaira",,,"0","2016-05-14 14:52:04","1","0","used","http://ex4read.co/services/web/img/p/3/1/4/314.jpg"
"406","3","1","Mi Selección","51","20000.000000","0","0.000000","0",,"0",,,,,,"mi-seleccion",,,"0","2016-05-14 15:04:43","1","0","used","http://ex4read.co/services/web/img/p/3/1/5/315.jpg"
"407","3","1","Hilo de sangre azul","81","15000.000000","0","0.000000","0",,"0",,,,,,"hilo-de-sangre-azul",,,"0","2016-05-14 15:15:25","1","0","used","http://ex4read.co/services/web/img/p/3/1/6/316.jpg"
"408","3","1","Las guerras del magdalena medio","51","20000.000000","0","0.000000","0",,"0",,,,,,"las-guerras-del-magdalena-medio",,,"0","2016-05-14 15:25:20","1","0","used","http://ex4read.co/services/web/img/p/3/1/7/317.jpg"
"409","3","1","Nuevo Diccionario Lunfardo","4","20000.000000","0","0.000000","0",,"0",,,,,,"nuevo-diccionario-lunfardo",,,"0","2016-05-14 15:34:26","1","0","used","http://ex4read.co/services/web/img/p/3/1/8/318.jpg"
"410","3","1","El último Tango de Salvador Allende","2","30000.000000","0","0.000000","0",,"0",,,,,,"el-ultimo-tango-de-salvador-allende",,,"0","2016-05-14 15:47:13","1","0","used","http://ex4read.co/services/web/img/p/3/1/9/319.jpg"
"411","3","1","Historia del veneno","15","20000.000000","0","0.000000","0",,"0",,,,,,"historia-del-veneno",,,"0","2016-05-14 16:02:32","1","0","used","http://ex4read.co/services/web/img/p/3/2/0/320.jpg"
"412","3","1","El principe azul se destiñe con la primera lavada","20","20000.000000","0","0.000000","0",,"0",,,,,,"el-principe-azul-se-destine-con-la-primera-lavada",,,"0","2016-05-14 16:11:04","1","0","used","http://ex4read.co/services/web/img/p/3/2/1/321.jpg"
"413","3","1","Con la muerte en el bolsillo","51","20000.000000","0","0.000000","0",,"0",,,,,,"con-la-muerte-en-el-bolsillo",,,"0","2016-05-14 16:19:32","1","0","used","http://ex4read.co/services/web/img/p/3/2/2/322.jpg"
"414","3","1","25 Años en obra","82","30000.000000","0","0.000000","0",,"0",,,,,,"25-anos-en-obra",,,"0","2016-05-14 16:39:57","1","0","used","http://ex4read.co/services/web/img/p/3/2/3/323.jpg"
"415","3","1","Los hombres que no amaban a las mujeres","11","25000.000000","0","0.000000","0",,"0",,,,,,"los-hombres-que-no-amaban-a-las-mujeres",,,"0","2016-05-14 16:50:07","1","0","used","http://ex4read.co/services/web/img/p/3/2/4/324.jpg"
"416","3","1","Rosario de perlas","24","25000.000000","0","0.000000","0",,"0",,,,,,"rosario-de-perlas",,,"0","2016-05-14 17:00:28","1","0","used","http://ex4read.co/services/web/img/p/3/2/5/325.jpg"
"417","3","1","Hot Sur","81","20000.000000","0","0.000000","0",,"0",,,,,,"hot-sur",,,"0","2016-05-14 17:09:14","1","0","used","http://ex4read.co/services/web/img/p/3/2/6/326.jpg"
"418","3","1","La Civilización del espectáculo","20","30000.000000","0","0.000000","0",,"0",,,,,,"la-civilizacion-del-espectaculo",,,"0","2016-05-14 17:17:06","1","0","used","http://ex4read.co/services/web/img/p/3/2/7/327.jpg"
"419","3","1","La Inteligencia emocional","20","15000.000000","0","0.000000","0",,"0",,,,,,"la-inteligencia-emocional",,,"0","2016-05-14 17:26:13","1","0","used","http://ex4read.co/services/web/img/p/3/2/8/328.jpg"
"420","3","1","Las grandes entrevistas de la historia","2","30000.000000","0","0.000000","0",,"0",,,,,,"las-grandes-entrevistas-de-la-historia",,,"0","2016-05-14 17:32:47","1","0","used","http://ex4read.co/services/web/img/p/3/2/9/329.jpg"
"421","3","1","Por qué Fracasan los paises","20","30000.000000","0","0.000000","0",,"0",,,,,,"por-que-fracasan-los-paises",,,"0","2016-05-14 17:39:23","1","0","used","http://ex4read.co/services/web/img/p/3/3/0/330.jpg"
"422","3","1","El Palacio de Justicia","20","30000.000000","0","0.000000","0",,"0",,,,,,"el-palacio-de-justicia",,,"0","2016-05-14 17:44:45","1","0","used","http://ex4read.co/services/web/img/p/3/3/1/331.jpg"
"423","3","1","Crónicas que matan","14","20000.000000","0","0.000000","0",,"0",,,,,,"cronicas-que-matan",,,"0","2016-05-14 17:56:32","1","0","used","http://ex4read.co/services/web/img/p/3/3/2/332.jpg"
"424","3","1","Las recetas de @saschafitness","56","20000.000000","0","0.000000","0",,"0",,,,,,"las-recetas-de-saschafitness",,,"0","2016-05-14 18:03:39","1","0","used","http://ex4read.co/services/web/img/p/3/3/3/333.jpg"
"425","3","1","Qumrán","40","15000.000000","0","0.000000","0",,"0",,,,,,"qumran",,,"0","2016-05-14 18:11:13","1","0","used","http://ex4read.co/services/web/img/p/3/3/4/334.jpg"
"426","3","1","El ABC de la Mafia","2","30000.000000","0","0.000000","0",,"0",,,,,,"el-abc-de-la-mafia",,,"0","2016-05-14 18:18:01","1","0","used","http://ex4read.co/services/web/img/p/3/3/5/335.jpg"
"427","3","1","Basta de Historias","20","30000.000000","0","0.000000","0",,"0",,,,,,"basta-de-historias",,,"0","2016-05-14 18:25:32","1","0","used","http://ex4read.co/services/web/img/p/3/3/6/336.jpg"
"428","3","1","La nostalgia del melómano","11","20000.000000","0","0.000000","0",,"0",,,,,,"la-nostalgia-del-melomano",,,"0","2016-05-14 18:31:47","1","0","used","http://ex4read.co/services/web/img/p/3/3/7/337.jpg"
"429","3","1","Testigos: 35 hechos y voces para la historia","20","30000.000000","0","0.000000","0",,"0",,,,,,"testigos-35-hechos-y-voces-para-la-historia",,,"0","2016-05-14 18:41:29","1","0","used","http://ex4read.co/services/web/img/p/3/3/8/338.jpg"
"430","3","1","El puño de Dios","81","20000.000000","0","0.000000","0",,"0",,,,,,"el-puno-de-dios",,,"0","2016-05-16 14:57:24","1","0","used","http://ex4read.co/services/web/img/p/3/3/9/339.jpg"
"431","3","1","La edad de oro del mito y la leyenda","80","25000.000000","0","0.000000","0",,"0",,,,,,"la-edad-de-oro-del-mito-y-la-leyenda",,,"0","2016-05-16 15:04:04","1","0","used","http://ex4read.co/services/web/img/p/3/4/0/340.jpg"
"432","3","1","Demasiada felicidad","41","30000.000000","0","0.000000","0",,"0",,,,,,"demasiada-felicidad",,,"0","2016-05-16 15:17:41","1","0","used","http://ex4read.co/services/web/img/p/3/4/1/341.jpg"
"433","3","1","Caperucita roja y el lobo gloton","23","25000.000000","0","0.000000","0",,"0",,,,,,"caperucita-roja-y-el-lobo-gloton",,,"0","2016-05-16 15:29:41","1","0","used","http://ex4read.co/services/web/img/p/3/4/2/342.jpg"
"434","3","1","Los Reyes Malditos VII (7 tomos)","81","100000.000000","0","0.000000","0",,"0",,,,,,"los-reyes-malditos-vii-7-tomos",,,"0","2016-05-16 15:38:26","1","0","used","http://ex4read.co/services/web/img/p/3/4/3/343.jpg"
"435","3","1","Los Reyes Malditos VII (7 tomos) Ediciones B","81","100000.000000","0","0.000000","0",,"0",,,,,,"los-reyes-malditos-vii-7-tomos-ediciones-b",,,"0","2016-05-16 15:51:47","1","0","used","http://ex4read.co/services/web/img/p/3/4/4/344.jpg"
"436","3","1","Inventario Dos","52","25000.000000","0","0.000000","0",,"0",,,,,,"inventario-dos",,,"0","2016-05-16 15:56:15","1","0","used","http://ex4read.co/services/web/img/p/3/4/5/345.jpg"
"437","3","1","Matisse Picasso","82","20000.000000","0","0.000000","0",,"0",,,,,,"matisse-picasso",,,"0","2016-05-16 16:03:30","1","0","used","http://ex4read.co/services/web/img/p/3/4/6/346.jpg"
"438","3","1","Napoleon. La Novela","80","20000.000000","0","0.000000","0",,"0",,,,,,"napoleon-la-novela",,,"0","2016-05-16 16:11:52","1","0","used","http://ex4read.co/services/web/img/p/3/4/7/347.jpg"
"439","3","1","El imperio retórico","6","30000.000000","0","0.000000","0",,"0",,,,,,"el-imperio-retorico",,,"0","2016-05-16 16:16:37","1","0","used","http://ex4read.co/services/web/img/p/3/4/8/348.jpg"
"440","3","1","Los jinetes de la cocaina","40","15000.000000","0","0.000000","0",,"0",,,,,,"los-jinetes-de-la-cocaina",,,"0","2016-05-16 16:22:55","1","0","used","http://ex4read.co/services/web/img/p/3/4/9/349.jpg"
"441","3","1","El ABC del Rock. Todo lo que hay que saber","82","25000.000000","0","0.000000","0",,"0",,,,,,"el-abc-del-rock-todo-lo-que-hay-que-saber",,,"0","2016-05-16 16:29:42","1","0","used","http://ex4read.co/services/web/img/p/3/5/0/350.jpg"
"442","3","1","Diccionario Moderno Frances (Spanish Edition)","90","20000.000000","0","0.000000","0",,"0",,,,,,"diccionario-moderno-frances-spanish-edition",,,"0","2016-05-16 16:34:09","1","0","used","http://ex4read.co/services/web/img/p/3/5/1/351.jpg"
"443","3","1","Por qué los hombres aman a las cabronas: de tapete a chica de ensueño","82","20000.000000","0","0.000000","0",,"0",,,,,,"por-que-los-hombres-aman-a-las-cabronas-de-tapete-a-chica-de-ensueno",,,"0","2016-05-16 16:41:05","1","0","used","http://ex4read.co/services/web/img/p/3/5/2/352.jpg"
"444","3","1","Harry Potter y la cámara secreta","36","15000.000000","0","0.000000","0",,"0",,,,,,"harry-potter-y-la-camara-secreta",,,"0","2016-05-16 16:47:24","1","0","used","http://ex4read.co/services/web/img/p/3/5/3/353.jpg"
"445","3","1","Autodefensas, paramilitares y narcotrafico en Colombia","20","20000.000000","0","0.000000","0",,"0",,,,,,"autodefensas-paramilitares-y-narcotrafico-en-colombia",,,"0","2016-05-16 16:51:43","1","0","used","http://ex4read.co/services/web/img/p/3/5/4/354.jpg"
"446","3","1","Aterciopelados: con el corazón en la mano","82","50000.000000","0","0.000000","0",,"0",,,,,,"aterciopelados-con-el-corazon-en-la-mano",,,"0","2016-05-16 16:57:29","1","0","used","http://ex4read.co/services/web/img/p/3/5/5/355.jpg"
"447","3","1","Todos Los Fuegos, El Fuego","80","15000.000000","0","0.000000","0",,"0",,,,,,"todos-los-fuegos-el-fuego",,,"0","2016-05-16 17:01:50","1","0","used","http://ex4read.co/services/web/img/p/3/5/6/356.jpg"
"448","3","1","El señor de las moscas","8","15000.000000","0","0.000000","0",,"0",,,,,,"el-senor-de-las-moscas",,,"0","2016-05-16 17:05:51","1","0","used","http://ex4read.co/services/web/img/p/3/5/7/357.jpg"
"449","3","1","Rubicon: Auge Y Caida De La Republica Romana","51","20000.000000","0","0.000000","0",,"0",,,,,,"rubicon-auge-y-caida-de-la-republica-romana",,,"0","2016-05-16 17:11:16","1","0","used","http://ex4read.co/services/web/img/p/3/5/8/358.jpg"
"450","3","1","Por todos los dioses","80","15000.000000","0","0.000000","0",,"0",,,,,,"por-todos-los-dioses",,,"0","2016-05-16 17:17:00","1","0","used","http://ex4read.co/services/web/img/p/3/5/9/359.jpg"
"451","3","1","Diccionario Moderno Aleman (Spanish Edition)","90","20000.000000","0","0.000000","0",,"0",,,,,,"diccionario-moderno-aleman-spanish-edition",,,"0","2016-05-17 06:42:47","1","0","used","http://ex4read.co/services/web/img/p/3/6/0/360.jpg"
"452","3","1","Globalización","22","20000.000000","0","0.000000","0",,"0",,,,,,"globalizacion",,,"0","2016-05-17 06:47:42","1","0","used","http://ex4read.co/services/web/img/p/3/6/1/361.jpg"
"453","3","1","Diccionario Everest Vertice Espanol-Italiano (Spanish Edition)","90","15000.000000","0","0.000000","0",,"0",,,,,,"diccionario-everest-vertice-espanol-italiano-spanish-edition",,,"0","2016-05-17 06:53:57","1","0","used","http://ex4read.co/services/web/img/p/3/6/2/362.jpg"
"454","3","1","Oceano Pocket Diccionario Espanol-Portugues/ Dicionario Portugues-Espanhol (Spanish Edition)","90","20000.000000","0","0.000000","0",,"0",,,,,,"oceano-pocket-diccionario-espanol-portugues-dicionario-portugues-espanhol-spanish-edition",,,"0","2016-05-17 07:07:45","1","0","used","http://ex4read.co/services/web/img/p/3/6/3/363.jpg"
"455","3","1","Breve historia de la medicina","57","20000.000000","0","0.000000","0",,"0",,,,,,"breve-historia-de-la-medicina",,,"0","2016-05-17 07:13:22","1","0","used","http://ex4read.co/services/web/img/p/3/6/4/364.jpg"
"456","3","1","Fundación","40","30000.000000","0","0.000000","0",,"0",,,,,,"fundacion",,,"0","2016-05-17 07:22:57","1","0","used","http://ex4read.co/services/web/img/p/3/6/5/365.jpg"
"457","3","1","PONS Schülerwörterbuch, Spanisch (German)","90","20000.000000","0","0.000000","0",,"0",,,,,,"pons-schuelerwoerterbuch-spanisch-german",,,"0","2016-05-17 07:34:29","1","0","used","http://ex4read.co/services/web/img/p/3/6/6/366.jpg"
"458","3","1","Inventario II","44","25000.000000","0","0.000000","0",,"0",,,,,,"inventario-ii",,,"0","2016-05-17 07:39:23","1","0","used","http://ex4read.co/services/web/img/p/3/6/7/367.jpg"
"459","3","1","La clave secreta del universo","42","15000.000000","0","0.000000","0",,"0",,,,,,"la-clave-secreta-del-universo",,,"0","2016-05-17 07:54:14","1","0","used","http://ex4read.co/services/web/img/p/3/6/8/368.jpg"
"460","3","1","Los pilares de la tierra","11","30000.000000","0","0.000000","0",,"0",,,,,,"los-pilares-de-la-tierra",,,"0","2016-05-17 07:58:18","1","0","used","http://ex4read.co/services/web/img/p/3/6/9/369.jpg"
"461","3","1","Una Mujer Dificil","13","20000.000000","0","0.000000","0",,"0",,,,,,"una-mujer-dificil",,,"0","2016-05-17 08:04:00","1","0","used","http://ex4read.co/services/web/img/p/3/7/0/370.jpg"
"462","3","1","El sendero del mago","93","15000.000000","0","0.000000","0",,"0",,,,,,"el-sendero-del-mago",,,"0","2016-05-17 08:09:11","1","0","used","http://ex4read.co/services/web/img/p/3/7/1/371.jpg"
"463","3","1","Aguas arriba: Entre la coca y el oro","14","20000.000000","0","0.000000","0",,"0",,,,,,"aguas-arriba-entre-la-coca-y-el-oro",,,"0","2016-05-17 08:22:15","1","0","used","http://ex4read.co/services/web/img/p/3/7/2/372.jpg"
"464","3","1","Bouvard y Pecuchet","11","20000.000000","0","0.000000","0",,"0",,,,,,"bouvard-y-pecuchet",,,"0","2016-05-17 08:27:28","1","0","used","http://ex4read.co/services/web/img/p/3/7/3/373.jpg"
"465","3","1","LAS REGLAS DEL METODO SOCIOLOGICO (Biblioteca de Politica, Economia y Sociología)","61","15000.000000","0","0.000000","0",,"0",,,,,,"las-reglas-del-metodo-sociologico-biblioteca-de-politica-economia-y-sociologia",,,"0","2016-05-17 08:30:55","1","0","used","http://ex4read.co/services/web/img/p/3/7/4/374.jpg"
"466","3","1","Nosotros decimos no: Crónicas (1963-1988)","80","30000.000000","0","0.000000","0",,"0",,,,,,"nosotros-decimos-no-cronicas-1963-1988",,,"0","2016-05-17 08:38:38","1","0","used","http://ex4read.co/services/web/img/p/3/7/5/375.jpg"
"467","3","1","Colombia Una Nacion A Pesar De Si Misma","93","30000.000000","0","0.000000","0",,"0",,,,,,"colombia-una-nacion-a-pesar-de-si-misma",,,"0","2016-05-17 08:43:57","1","0","used","http://ex4read.co/services/web/img/p/3/7/6/376.jpg"
"468","3","1","Amsterdam","11","25000.000000","0","0.000000","0",,"0",,,,,,"amsterdam",,,"0","2016-05-17 08:47:57","1","0","used","http://ex4read.co/services/web/img/p/3/7/7/377.jpg"
"469","3","1","La gloria eres tu","11","15000.000000","0","0.000000","0",,"0",,,,,,"la-gloria-eres-tu",,,"0","2016-05-17 08:51:41","1","0","used","http://ex4read.co/services/web/img/p/3/7/8/378.jpg"
"470","3","1","La metamorfosis y otros relatos","22","15000.000000","0","0.000000","0",,"0",,,,,,"la-metamorfosis-y-otros-relatos",,,"0","2016-05-17 08:55:52","1","0","used","http://ex4read.co/services/web/img/p/3/7/9/379.jpg"
"471","3","1","El tambor de hojalata","80","20000.000000","0","0.000000","0",,"0",,,,,,"el-tambor-de-hojalata",,,"0","2016-05-17 09:00:07","1","0","used","http://ex4read.co/services/web/img/p/3/8/0/380.jpg"
"472","3","0","Ilona llega con la lluvia","11","10000.000000","0","0.000000","0",,"0",,,,,,"ilona-llega-con-la-lluvia",,,"0","2016-05-17 09:03:33","1","0","used","http://ex4read.co/services/web/img/p/3/8/1/381.jpg"
"473","3","1","Materia reservada","10","10000.000000","0","0.000000","0",,"0",,,,,,"materia-reservada",,,"0","2016-05-17 09:06:08","1","0","used","http://ex4read.co/services/web/img/p/3/8/2/382.jpg"
"474","3","1","La Piel Del Cielo","11","20000.000000","0","0.000000","0",,"0",,,,,,"la-piel-del-cielo",,,"0","2016-05-17 09:11:35","1","0","new","http://ex4read.co/services/web/img/p/3/8/3/383.jpg"
"475","3","1","Memorias de una geisha","93","15000.000000","0","0.000000","0",,"0",,,,,,"memorias-de-una-geisha",,,"0","2016-05-17 09:15:19","1","0","used","http://ex4read.co/services/web/img/p/3/8/4/384.jpg"
"476","3","1","Marianela","84","10000.000000","0","0.000000","0",,"0",,,,,,"marianela",,,"0","2016-05-17 09:18:46","1","0","used","http://ex4read.co/services/web/img/p/3/8/5/385.jpg"
"477","3","1","Manifiesto del partido comunista","20","7000.000000","0","0.000000","0",,"0",,,,,,"manifiesto-del-partido-comunista",,,"0","2016-05-17 09:22:07","1","0","used","http://ex4read.co/services/web/img/p/3/8/6/386.jpg"
"478","3","1","La mujer comestible","11","15000.000000","0","0.000000","0",,"0",,,,,,"la-mujer-comestible",,,"0","2016-05-17 09:26:02","1","0","used","http://ex4read.co/services/web/img/p/3/8/7/387.jpg"
"479","3","1","Psicología de las masas","80","15000.000000","0","0.000000","0",,"0",,,,,,"psicologia-de-las-masas",,,"0","2016-05-17 09:33:21","1","0","used","http://ex4read.co/services/web/img/p/3/8/8/388.jpg"
"480","3","1","Ensayo sobre el entendimiento humano","20","15000.000000","0","0.000000","0",,"0",,,,,,"ensayo-sobre-el-entendimiento-humano",,,"0","2016-05-24 10:41:14","1","0","used","http://ex4read.co/services/web/img/p/3/8/9/389.jpg"
"481","3","1","Consolidacion de la filosofia","6","15000.000000","0","0.000000","0",,"0",,,,,,"consolidacion-de-la-filosofia",,,"0","2016-05-24 10:51:53","1","0","used","http://ex4read.co/services/web/img/p/3/9/0/390.jpg"
"482","3","1","Apología de Raimundo Sabunde","85","15000.000000","0","0.000000","0",,"0",,,,,,"apologia-de-raimundo-sabunde",,,"0","2016-05-24 11:01:42","1","0","used","http://ex4read.co/services/web/img/p/3/9/1/391.jpg"
"483","3","1","La enfermedad mortal o De la desesperación y el pecado","6","15000.000000","0","0.000000","0",,"0",,,,,,"la-enfermedad-mortal-o-de-la-desesperacion-y-el-pecado",,,"0","2016-05-24 11:10:20","1","0","used","http://ex4read.co/services/web/img/p/3/9/2/392.jpg"
"484","3","1","Fragmentos sobre la historia de la filosofía","85","15000.000000","0","0.000000","0",,"0",,,,,,"fragmentos-sobre-la-historia-de-la-filosofia",,,"0","2016-05-24 11:23:47","1","0","used","http://ex4read.co/services/web/img/p/3/9/3/393.jpg"
"485","3","1","Pensamientos filosóficos. Investigaciones filosóficas sobre el origen y la naturaleza de lo bello","6","15000.000000","0","0.000000","0",,"0",,,,,,"pensamientos-filosoficos-investigaciones-filosoficas-sobre-el-origen-y-la-naturaleza-de-lo-bello",,,"0","2016-05-24 11:27:51","1","0","used","http://ex4read.co/services/web/img/p/3/9/4/394.jpg"
"486","3","1","La Estrategia del Ave Fenix","20","10000.000000","0","0.000000","0",,"0",,,,,,"la-estrategia-del-ave-fenix",,,"0","2016-05-24 11:31:57","1","0","used","http://ex4read.co/services/web/img/p/3/9/5/395.jpg"
"487","3","1","La Paz es el camino","26","10000.000000","0","0.000000","0",,"0",,,,,,"la-paz-es-el-camino",,,"0","2016-05-24 11:38:02","1","0","used","http://ex4read.co/services/web/img/p/3/9/6/396.jpg"
"488","3","1","Cómo crear abundancia","26","10000.000000","0","0.000000","0",,"0",,,,,,"como-crear-abundancia",,,"0","2016-05-24 11:42:58","1","0","used","http://ex4read.co/services/web/img/p/3/9/7/397.jpg"
"489","3","1","Las siete leyes espirituales del yoga","56","10000.000000","0","0.000000","0",,"0",,,,,,"las-siete-leyes-espirituales-del-yoga",,,"0","2016-05-24 11:46:54","1","0","used","http://ex4read.co/services/web/img/p/3/9/8/398.jpg"
"490","3","1","Las siete leyes espirituales para padres","33","10000.000000","0","0.000000","0",,"0",,,,,,"las-siete-leyes-espirituales-para-padres",,,"0","2016-05-24 11:51:03","1","0","used","http://ex4read.co/services/web/img/p/3/9/9/399.jpg"
"491","3","1","Rejuvenezca y viva mas tiempo","56","10000.000000","0","0.000000","0",,"0",,,,,,"rejuvenezca-y-viva-mas-tiempo",,,"0","2016-05-24 11:54:24","1","0","used","http://ex4read.co/services/web/img/p/4/0/0/400.jpg"
"492","3","1","Intimidades masculinas","43","10000.000000","0","0.000000","0",,"0",,,,,,"intimidades-masculinas",,,"0","2016-05-24 11:57:50","1","0","used","http://ex4read.co/services/web/img/p/4/0/1/401.jpg"
"493","3","1","Amor, divina locura (Durante mucho tiempo has escuchado la mente, ahora deja hablar al corazon)","54","10000.000000","0","0.000000","0",,"0",,,,,,"amor-divina-locura-durante-mucho-tiempo-has-escuchado-la-mente-ahora-deja-hablar-al-corazon",,,"0","2016-05-24 12:03:31","1","0","used","http://ex4read.co/services/web/img/p/4/0/2/402.jpg"
"494","3","1","Sabiduría emocional","20","10000.000000","0","0.000000","0",,"0",,,,,,"sabiduria-emocional",,,"0","2016-05-24 12:09:36","1","0","used","http://ex4read.co/services/web/img/p/4/0/3/403.jpg"
"495","3","1","Cuestión de dignidad","21","10000.000000","0","0.000000","0",,"0",,,,,,"cuestion-de-dignidad",,,"0","2016-05-24 13:37:00","1","0","used","http://ex4read.co/services/web/img/p/4/0/4/404.jpg"
"496","3","1","Ama Y No Sufras","56","10000.000000","0","0.000000","0",,"0",,,,,,"ama-y-no-sufras",,,"0","2016-05-24 13:53:37","1","0","used","http://ex4read.co/services/web/img/p/4/0/5/405.jpg"
"497","3","1","Reflexiones para vivir mejor","56","10000.000000","0","0.000000","0",,"0",,,,,,"reflexiones-para-vivir-mejor",,,"0","2016-05-24 14:06:57","1","0","used","http://ex4read.co/services/web/img/p/4/0/6/406.jpg"
"498","3","1","Romeo Y Julieta","84","15000.000000","0","0.000000","0",,"0",,,,,,"romeo-y-julieta",,,"0","2016-05-24 14:13:32","1","0","used","http://ex4read.co/services/web/img/p/4/0/7/407.jpg"
"499","3","1","Tragedias Completas","92","15000.000000","0","0.000000","0",,"0",,,,,,"tragedias-completas",,,"0","2016-05-24 14:20:30","1","0","used","http://ex4read.co/services/web/img/p/4/0/8/408.jpg"
"500","3","1","La Eneida","93","15000.000000","0","0.000000","0",,"0",,,,,,"la-eneida",,,"0","2016-05-24 14:27:37","1","0","used","http://ex4read.co/services/web/img/p/4/0/9/409.jpg"
