active;reference;price;name;description_short;categoria;name;caracteristica1
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;ISBN10;SIN IDENTIFICAR
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Editorial;Editorial Kimpres Ltda.
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Edicion;2 Tomo1
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Autor;CÈsar A. Becerra SantamarÌa
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Pais;Colombia
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Estado;Muy bueno
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Propietario;1136: Diego AndrÈs Alfonso
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Propietario Anterior;1001: Manuel Ramirez
0;;10.000.000.000;Los 600 principales mÈtodos del JAVA;;TecnologÌa e Inform·tica;Transaccion;Venta
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;ISBN10;8448132521
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Editorial;Mc Graw Hill
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Edicion;
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Autor;Paul Dorsey
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Pais;EspaÒa
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Propietario;1001: Manuel Ramirez
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;10.000.000.000;Manual de Oracle JDeveloper 3;;TecnologÌa e Inform·tica;Transaccion;
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;ISBN10;8448139801
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Editorial;Mc Graw Hill
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Edicion;
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Autor;Jim Keogh
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Pais;EspaÒa
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Propietario;1001: Manuel Ramirez
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;20.000.000.000;J2EE Manual de referencia;;TecnologÌa e Inform·tica;Transaccion;
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;ISBN10;8448130251
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Editorial;Mc Graw Hill
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Edicion;
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Autor;Scott Urman
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Pais;EspaÒa
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;10.000.000.000;Oracle8i ProgramaciÛn avanzada con PL/SQL;;TecnologÌa e Inform·tica;Transaccion;
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;ISBN10;9701702298
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Editorial;Prentice Hall
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Edicion;
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Autor;Laura Lemay
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Pais;MÈxico
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;7.000.000.000;Aprendiendo Java 2 en 21 dÌas;;TecnologÌa e Inform·tica;Transaccion;
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;ISBN10;9701701666
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;ISBN13;SIN IDENTIFICAR
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Editorial;Prentice Hall
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Edicion;6
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Autor;Hamdy A. Taha
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Pais;MÈxico
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Genero;AcadÈmico
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Estado;Muy bueno
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Propietario Anterior;
1;;50.000.000.000;InvestigaciÛn de Operaciones. Una introducciÛn;;Matem·ticas Universitarias;Transaccion;
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;ISBN13;9,78958E+12
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Editorial;3R Editores
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Edicion;
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Autor;Dhirendra Kumar
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Pais;Colombia
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Genero;Ciencias Aplicadas
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Estado;Muy bueno
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Propietario Anterior;
1;;15.000.000.000;Six Sigma. Las mejores pr·cticas;;MetodologÌa;Transaccion;
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;ISBN10;9701026241
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Editorial;Mc Graw Hill
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Edicion;
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Autor;Morris Rosenthal
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Pais;Colombia
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Genero;TecnologÌa e Inform·tica
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;5.000.000.000;Construya su propia PC;;TecnologÌa e Inform·tica;Transaccion;
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;ISBN10;9586990125
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;ISBN13;SIN IDENTIFICAR
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Editorial;Prentice Hall
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Edicion;
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Autor;Paulo Afonso Lopes
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Pais;Colombia
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Genero;AcadÈmico
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Estado;Bueno (con algunas marcas y maltrato natural)
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Propietario Anterior;
1;;25.000.000.000;Probabilidad & EstadÌstica. Conceptos, Modelos ,Aplicaciones en Excel;;Matem·ticas Universitarias;Transaccion;
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;ISBN10;8448132149
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;ISBN13;SIN IDENTIFICAR
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Editorial;Mc Graw Hill
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Edicion;5
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Autor;Roger S. Pressman
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Pais;EspaÒa
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Genero;AcadÈmico
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Estado;Bueno (con algunas marcas y maltrato natural)
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Propietario Anterior;
1;;15.000.000.000;IngenierÌa del Software. Un enfoque pr·ctico;;TecnologÌa e Inform·tica;Transaccion;
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;ISBN13;9,78959E+12
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Editorial;Intermedio Editores Ltda.
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Edicion;
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Autor;Sebasti·n Saldarriaga
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Pais;Colombia
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Genero;TecnologÌa e Inform·tica
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Estado;Bueno - Subrayado
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Propietario Anterior;
1;;15.000.000.000;H·gase Rico por internet;;MetodologÌa;Transaccion;
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;ISBN10;9686210113
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;ISBN13;SIN IDENTIFICAR
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Editorial;Editorial Grad
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Edicion;4
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Autor;Miguel Angel Cornejo
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Pais;MÈxico
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Genero;Ciencias Aplicadas
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Estado;Bueno (con algunas marcas y maltrato natural)
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Propietario Anterior;
1;;20.000.000.000;DirecciÛn de Excelencia. El reto del tercer milenio;;Gerencia y liderazgo;Transaccion;
1;;17.000.000.000;Gran Ètica;;FilosofÌa;ISBN10;8472915808
1;;17.000.000.000;Gran Ètica;;FilosofÌa;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Editorial;Sarpe
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Edicion;
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Autor;AristÛteles
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Pais;EspaÒa
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Genero;FilosofÌa
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Estado;Muy bueno
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Propietario Anterior;
1;;17.000.000.000;Gran Ètica;;FilosofÌa;Transaccion;
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;ISBN10;8472915743
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Editorial;Sarpe
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Edicion;
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Autor;Santo Tom·s
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Pais;EspaÒa
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Genero;FilosofÌa
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Estado;Muy bueno
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Propietario Anterior;
1;;17.000.000.000;De los principios de la naturaleza;;FilosofÌa;Transaccion;
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;ISBN10;8472915816
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Editorial;Sarpe
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Edicion;
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Autor;RenÈ Descartes
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Pais;EspaÒa
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Genero;FilosofÌa
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Estado;Muy bueno
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Propietario Anterior;
1;;17.000.000.000;Discurso del mÈtodo;;FilosofÌa;Transaccion;
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;ISBN10;8459905667
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;ISBN13;SIN IDENTIFICAR
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Editorial;Sarpe
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Edicion;
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Autor;PlatÛn
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Pais;EspaÒa
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Genero;FilosofÌa
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Estado;Muy bueno
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Propietario Anterior;
1;;17.000.000.000;El banquete Fredo;;FilosofÌa;Transaccion;
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;ISBN10;SIN IDENTIFICAR
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;ISBN13;9,78959E+12
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Editorial;Net Educativa
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Edicion;
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Autor;Flor Alba SantamarÌa V. Martha Helena Barreto R.
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Pais;Colombia
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Genero;PedagogÌa
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Estado;Muy bueno
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Propietario Anterior;Sebastian CalderÛn
1;;7.000.000.000;Lenguaje y Saberes Infantiles;;PedagogÌa;Transaccion;Cambio
1;;18.000.000.000;La Divina Comedia;;Novela;ISBN10;SIN IDENTIFICAR
1;;18.000.000.000;La Divina Comedia;;Novela;ISBN13;9,78958E+12
1;;18.000.000.000;La Divina Comedia;;Novela;Editorial;Panamericana Editorial
1;;18.000.000.000;La Divina Comedia;;Novela;Edicion;11
1;;18.000.000.000;La Divina Comedia;;Novela;Autor;Dante Alighieri
1;;18.000.000.000;La Divina Comedia;;Novela;Pais;Colombia
1;;18.000.000.000;La Divina Comedia;;Novela;Genero;Literatura
1;;18.000.000.000;La Divina Comedia;;Novela;Estado;Muy bueno
1;;18.000.000.000;La Divina Comedia;;Novela;Propietario Anterior;Sebastian CalderÛn
1;;18.000.000.000;La Divina Comedia;;Novela;Transaccion;Cambio
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;ISBN10;9581801308
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;ISBN13;SIN IDENTIFICAR
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Editorial;Imprenta Nacional de Colombia
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Edicion;
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Autor;JosÈ AsunciÛn Silva
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Pais;Colombia
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Estado;Bueno (con algunas marcas y maltrato natural)
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Propietario Anterior;Sebastian CalderÛn
1;;10.000.000.000;De Sobremesa;;Literatura Latinoamericana;Transaccion;Cambio
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;ISBN10;SIN IDENTIFICAR
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;ISBN13;9,78959E+12
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Editorial;Penguin Random House Grupo Editorial
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Edicion;
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Autor;Gabriel GarcÌa M·rquez
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Pais;Colombia
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Genero;Literatura Latinoamericana
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Estado;Muy bueno
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Propietario Anterior;Sebastian CalderÛn
1;;12.000.000.000;La hojarasca;;Literatura Latinoamericana;Transaccion;Cambio
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;ISBN10;SIN IDENTIFICAR
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;ISBN13;SIN IDENTIFICAR
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Editorial;AndrÈs Bello
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Edicion;2
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Autor;Lewis Carroll
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Pais;Chile
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Genero;Novela fant·stica
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Estado;Muy bueno
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Propietario Anterior;Sebastian CalderÛn
1;;9.000.000.000;Alicia en el paÌs de las maravillas;;Literatura Fant·stica;Transaccion;Cambio
1;;16.000.000.000;El reino de este mundo;;Novela;ISBN10;SIN IDENTIFICAR
1;;16.000.000.000;El reino de este mundo;;Novela;ISBN13;9,78842E+12
1;;16.000.000.000;El reino de este mundo;;Novela;Editorial;Alianza Editorial
1;;16.000.000.000;El reino de este mundo;;Novela;Edicion;7
1;;16.000.000.000;El reino de este mundo;;Novela;Autor;Alejo Carpentier
1;;16.000.000.000;El reino de este mundo;;Novela;Pais;EspaÒa
1;;16.000.000.000;El reino de este mundo;;Novela;Genero;Novela
1;;16.000.000.000;El reino de este mundo;;Novela;Estado;Muy bueno
1;;16.000.000.000;El reino de este mundo;;Novela;Propietario Anterior;Sebastian CalderÛn
1;;16.000.000.000;El reino de este mundo;;Novela;Transaccion;Cambio
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;ISBN10;SIN IDENTIFICAR
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;ISBN13;9,78847E+12
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Editorial;Planeta S.A.
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Edicion;
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Autor;Daniel Defoe
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Pais;China
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Genero;Novela de aventuras
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Estado;Muy bueno
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Propietario Anterior;Sebastian CalderÛn
1;;15.000.000.000;Aventuras de RobinsÛn Crusoe;;Novela de aventuras;Transaccion;Cambio
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;ISBN10;439708184
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;ISBN13;9,78044E+12
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Editorial;Scholastic
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Edicion;1998
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Autor;J.K. Rowling
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Pais;
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Genero;Novela fant·stica
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Estado;Muy bueno
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Propietario;1004: Fabian Camilo Heredia RodrÌguez
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Propietario Anterior;Manuel Ramirez
1;;23.000.000.000;Harry Potter and the Sorcerer's Stone;;Literatura Fant·stica;Transaccion;Venta
0;;43.000.000.000;AritmÈtica;;Matem·ticas;ISBN10;9708170011
0;;43.000.000.000;AritmÈtica;;Matem·ticas;ISBN13;9,78971E+12
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Editorial;Grupo Patria Cultural
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Edicion;2nd edition (December 1
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Autor;Aurelio Baldor
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Pais;
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Genero;AcadÈmico
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Estado;Muy bueno
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Propietario;1006: Javier Escudero
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Propietario Anterior;Manuel Ramirez
0;;43.000.000.000;AritmÈtica;;Matem·ticas;Transaccion;Venta
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;ISBN10;8481302090
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;ISBN13;9,78848E+12
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Editorial;Millenium
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Edicion;1999
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Autor;Karen Blixen (Isak Dinesen)
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Pais;
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Genero;Literatura Inglesa
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Estado;Muy bueno
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Propietario Anterior;AndrÈs Felipe Ortiz Rosario
0;;20.000.000.000;Siete cuentos gÛticos;;Cuentos;Transaccion;Cambio
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;ISBN10;8482370316
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;ISBN13;9,78848E+12
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;Editorial;Thassalia
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;Edicion;
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;Autor;Anita Brookner
1;;15.000.000.000;Encuentro en la rue laugier;;Novela;Pais;
